央视,#genre#
天映經典,mitv://ns2.hellotvvod.com:9906/1812cee1dbdf49f2b97f169ca7674e30.ts
天映經典,mitv://ns2.hellotvvod.com:9906/1812cee1dbdf49f2b97f169ca7674e30.ts
美亞電影台HD,mitv://ns2.hellotvvod.com:9906/10dab99ba2cd4f1f80d9f67bb522a228.ts
美亞電影台HD,mitv://ns2.hellotvvod.com:9906/10dab99ba2cd4f1f80d9f67bb522a228.ts
美亞電影台(粵語),mitv://ns2.hellotvvod.com:9906/f7dabbaf596d415ab7a378a79ff95da9.ts
龍祥電影,mitv://ns2.hellotvvod.com:9906/e20fae8e810142b5a917825ac8f37b71.ts
龍祥電影,mitv://ns2.hellotvvod.com:9906/e20fae8e810142b5a917825ac8f37b71.ts
龍華電影,mitv://ns2.hellotvvod.com:9906/2dd4dd89bd8d43d2b83d81216e2a88f4.ts
靖天映畫,mitv://ns2.hellotvvod.com:9906/31a3301cbd1345109a8f4a31d28d5a66.ts
靖天電影台,mitv://ns2.hellotvvod.com:9906/5473747fa3474778a974d7f4e3850089.ts
好萊塢電影台,mitv://ns2.hellotvvod.com:9906/4f07b5ecd0e14581bbc02fd2b0fcb665.ts
好萊塢電影台,mitv://ns2.hellotvvod.com:9906/4f07b5ecd0e14581bbc02fd2b0fcb665.ts
影迷數位電影台,mitv://ns2.hellotvvod.com:9906/f956941e4f45465c930f73b410057e8c.ts
影迷數位電影台,mitv://ns2.hellotvvod.com:9906/f956941e4f45465c930f73b410057e8c.ts
壹電視電影台,mitv://ns2.hellotvvod.com:9906/fd1241474648482dbeeb9ffbd6d440a2.ts
壹電視電影台,mitv://ns2.hellotvvod.com:9906/fd1241474648482dbeeb9ffbd6d440a2.ts
星衛HD電影台,mitv://ns2.hellotvvod.com:9906/9fc9c5c9361d4247980262778faf94ed.ts
星衛HD電影台,mitv://ns2.hellotvvod.com:9906/9fc9c5c9361d4247980262778faf94ed.ts
衛視電影台,mitv://ns2.hellotvvod.com:9906/092e45bd0df7424780ebdfd92a035f22.ts
衛視電影台,mitv://ns2.hellotvvod.com:9906/092e45bd0df7424780ebdfd92a035f22.ts
緯來育樂台,mitv://ns2.hellotvvod.com:9906/1cf5d78e54104e71b99bc94c9c571042.ts
緯來電影台,mitv://ns2.hellotvvod.com:9906/9d211e601228454690948fe19d402b2c.ts
鳳凰電影台,mitv://ns2.hellotvvod.com:9906/1e3c1afc66774d3fbfe7650785e194c3.ts
東森洋片台,mitv://ns2.hellotvvod.com:9906/ecc2509783204bc5b1a3eb8e0485afa9.ts
東森電影台,mitv://ns2.hellotvvod.com:9906/fcb2349e9add4546949e252dab867cdf.ts
采昌影劇台,mitv://ns2.hellotvvod.com:9906/cbb1bb37a1de4c9ba551640d357025f9.ts
采昌影劇台,mitv://ns2.hellotvvod.com:9906/cbb1bb37a1de4c9ba551640d357025f9.ts
爆谷星影台,mitv://ns2.hellotvvod.com:9906/bea851aaac474654946ee4ead74e2e6f.ts
爆谷台,mitv://ns2.hellotvvod.com:9906/a064d8afc17a41e0a1fcefc450ebcedf.ts
愛爾達綜合台,mitv://ns2.hellotvvod.com:9906/ebe5b251e75a4919819930a11aeaa921.ts
愛爾達影劇台,mitv://ns2.hellotvvod.com:9906/92c6542372ec4701a422b4547cdcbaf7.ts
WARNER TV,mitv://ns2.hellotvvod.com:9906/98e26d026e544ecbbd0517932eb2bf11.ts
WARNER TV,mitv://ns2.hellotvvod.com:9906/98e26d026e544ecbbd0517932eb2bf11.ts
tvN,mitv://ns2.hellotvvod.com:9906/2d366fd9163647179f16446032121a08.ts
tvN,mitv://ns2.hellotvvod.com:9906/2d366fd9163647179f16446032121a08.ts
tvN Movies HD,mitv://ns2.hellotvvod.com:9906/9b1a39676627427896f42971fcd8dced.ts
tvN Movies HD,mitv://ns2.hellotvvod.com:9906/9b1a39676627427896f42971fcd8dced.ts
Thrill,mitv://ns2.hellotvvod.com:9906/c85409c11ff645e1b51acfb867888fb9.ts
Star Movies HD,mitv://ns2.hellotvvod.com:9906/e6e09f92f415494f8eb27f7491ff826c.ts
Star Movies HD,mitv://ns2.hellotvvod.com:9906/e6e09f92f415494f8eb27f7491ff826c.ts
SHOWCASE MOVIES,mitv://ns2.hellotvvod.com:9906/51c5ab70b99240e7808c035731af375c.ts
HKC電影台,mitv://ns2.hellotvvod.com:9906/c2a0e30646ea4ab4abf25454bd27c723.ts
HITS,mitv://ns2.hellotvvod.com:9906/d8cd18d58ad44167ad4a628d3db87c3b.ts
HITS,mitv://ns2.hellotvvod.com:9906/d8cd18d58ad44167ad4a628d3db87c3b.ts
HITS Movies,mitv://ns2.hellotvvod.com:9906/e56052c12fab488eab838497e2b5ca66.ts
HITS Movies,mitv://ns2.hellotvvod.com:9906/e56052c12fab488eab838497e2b5ca66.ts
HBO原創鉅獻,mitv://ns2.hellotvvod.com:9906/55a7de2974854e9fa40dd475856b1ffc.ts
HBO原創鉅獻,mitv://ns2.hellotvvod.com:9906/55a7de2974854e9fa40dd475856b1ffc.ts
HBO強檔鉅獻,mitv://ns2.hellotvvod.com:9906/f5fea9ea86f04fd4aa123409fd00cfb2.ts
HBO強檔鉅獻,mitv://ns2.hellotvvod.com:9906/f5fea9ea86f04fd4aa123409fd00cfb2.ts
HBO,mitv://ns2.hellotvvod.com:9906/c38db0c52a2b457e878d665d68c8db6d.ts
HBO,mitv://ns2.hellotvvod.com:9906/c38db0c52a2b457e878d665d68c8db6d.ts
HBO Family,mitv://ns2.hellotvvod.com:9906/af9ae1d8492442c097471391b5fec198.ts
HBO Family,mitv://ns2.hellotvvod.com:9906/af9ae1d8492442c097471391b5fec198.ts
CINEMAX,mitv://ns2.hellotvvod.com:9906/3578676154144473a2a319c9d15b258f.ts
CINEMAX,mitv://ns2.hellotvvod.com:9906/3578676154144473a2a319c9d15b258f.ts
CinemaWorld,mitv://ns2.hellotvvod.com:9906/e8ca875e5c5d4b648516f37537667d62.ts
CinemaWorld,mitv://ns2.hellotvvod.com:9906/e8ca875e5c5d4b648516f37537667d62.ts
CCTV-6,mitv://ns2.hellotvvod.com:9906/3a3934fd1f6b4066855a6a0f5f19c021.ts
CatchPlay電影台,mitv://ns2.hellotvvod.com:9906/83e22a2167674d0abb862cd4e6beedcc.ts
CatchPlay電影台,mitv://ns2.hellotvvod.com:9906/83e22a2167674d0abb862cd4e6beedcc.ts
BOO,mitv://ns2.hellotvvod.com:9906/0c20dead5aec4141929b44ce5a1c24af.ts
AXN,mitv://ns2.hellotvvod.com:9906/c79d892d683940049c1473ebf8b4b877.ts
AXN,mitv://ns2.hellotvvod.com:9906/c79d892d683940049c1473ebf8b4b877.ts
AMC最愛電影,mitv://ns2.hellotvvod.com:9906/79ebf03c2cf743608f7a112c102d8fda.ts
AMC最愛電影,mitv://ns2.hellotvvod.com:9906/79ebf03c2cf743608f7a112c102d8fda.ts

戏剧,#genre#
東森戲劇台,mitv://ns2.hellotvvod.com:9906/9f3db7312edb4619be8d4c331e485bd0.ts
八大戲劇台,mitv://ns2.hellotvvod.com:9906/a671b3c57b854120b7d3aecb5b32c206.ts
緯來戲劇台,mitv://ns2.hellotvvod.com:9906/46848fb9593347a3bd4e648c3984b4be.ts
三立戲劇台,mitv://ns2.hellotvvod.com:9906/e51c0b368c6f45c391f7d47119424080.ts
龍華戲劇,mitv://ns2.hellotvvod.com:9906/8f870e88b21e4094b9c34eaf4fd35766.ts
靖天戲劇台,mitv://ns2.hellotvvod.com:9906/e711edc6606548719df82eccc9f49751.ts
靖洋戲劇台,mitv://ns2.hellotvvod.com:9906/895f01362647463e91848baf9157a227.ts
EYE TV戲劇台,mitv://ns2.hellotvvod.com:9906/435f105c9fb44042b94eee04c3a9dab1.ts
愛爾達影劇台,mitv://ns2.hellotvvod.com:9906/92c6542372ec4701a422b4547cdcbaf7.ts
Hub娛家,mitv://ns2.hellotvvod.com:9906/fcc8c651b6c94794921bcbacd21166f1.ts
亞洲劇台,mitv://ns2.hellotvvod.com:9906/50a408d17f7e4c3e9f01c3c06842de41.ts
MY,#genre#
Awani,https://awanitv.akamaized.net/hls/live/2017836/LiveTV1/index.m3u8
8TV,https://raw.githubusercontent.com/samleong123/tonton_dailymotion_php/main/m3u8/8TV.m3u8
TV Alhijrah,http://50.7.161.82:8278/streams/d/Alhijrah/playlist.m3u8
ASSP,http://iptv12k.com:35461/8022022301/468985/972
ASSPb,http://iptv12k.com:35461/8022022301/468985/656
ASSP2,http://iptv12k.com:35461/8022022301/468985/971
ASSP2b,http://iptv12k.com:35461/8022022301/468985/655
ASSP3,http://iptv12k.com:35461/8022022301/468985/970
ASSP3b,http://iptv12k.com:35461/8022022301/468985/654
ASSP4,http://iptv12k.com:35461/8022022301/468985/969
ASSP4b,http://iptv12k.com:35461/8022022301/468985/653
ASSP5,http://iptv12k.com:35461/8022022301/468985/968
AEC,http://iptv12k.com:35461/8022022301/468985/709
AOD353,http://iptv12k.com:35461/8022022301/468985/703
AOD354,http://iptv12k.com:35461/8022022301/468985/702
AOD355,http://iptv12k.com:35461/8022022301/468985/701
AOD351,http://iptv12k.com:35461/8022022301/468985/705
AOD352,http://iptv12k.com:35461/8022022301/468985/704
翡翠台,http://iptv12k.com:35461/8022022301/468985/698
双星,http://iptv12k.com:35461/8022022301/468985/706
全佳,http://iptv12k.com:35461/8022022301/468985/710
欢喜台,http://iptv12k.com:35461/8022022301/468985/707
爱奇艺,http://iptv12k.com:35461/8022022301/468985/708
小太阳,http://iptv12k.com:35461/8022022301/468985/700
Now新聞台,http://iptv12k.com:35461/8022022301/468985/691
中天亞洲台,http://iptv12k.com:35461/8022022301/468985/694
TVBS亞洲台,http://iptv12k.com:35461/8022022301/468985/695
TVB星河,http://iptv12k.com:35461/8022022301/468985/696
TVB娛樂新聞台,http://iptv12k.com:35461/8022022301/468985/697
TVB經典台,http://iptv12k.com:35461/8022022301/468985/699
天映頻道,http://iptv12k.com:35461/8022022301/468985/581
天映頻道,http://iptv12k.com:35461/8022022301/468985/692
天映经典,http://iptv12k.com:35461/8022022301/468985/693
8TV,http://iptv12k.com:35461/8022022301/468985/738
ABC,http://iptv12k.com:35461/8022022301/468985/592
AFN,http://iptv12k.com:35461/8022022301/468985/640
ANIMAX,http://iptv12k.com:35461/8022022301/468985/605
ANIPLUS,http://iptv12k.com:35461/8022022301/468985/686
AXN,http://iptv12k.com:35461/8022022301/468985/608
AnimalPlanet,http://iptv12k.com:35461/8022022301/468985/633
BBCEarth,http://iptv12k.com:35461/8022022301/468985/624
BBC,http://iptv12k.com:35461/8022022301/468985/623
BOOMERANG,http://iptv12k.com:35461/8022022301/468985/614
BabyTV,http://iptv12k.com:35461/8022022301/468985/616
Bloomberg,http://iptv12k.com:35461/8022022301/468985/590
CARTOON,http://iptv12k.com:35461/8022022301/468985/613
CBeebies,http://iptv12k.com:35461/8022022301/468985/615
CI,http://iptv12k.com:35461/8022022301/468985/634
CINEMAX,http://iptv12k.com:35461/8022022301/468985/607
CN,http://iptv12k.com:35461/8022022301/468985/618
CNBC,http://iptv12k.com:35461/8022022301/468985/593
CNN,http://iptv12k.com:35461/8022022301/468985/594
CinemaWorld,http://iptv12k.com:35461/8022022301/468985/1881
Cinemax,http://iptv12k.com:35461/8022022301/468985/1882
Cinemax,http://iptv12k.com:35461/8022022301/468985/1883
ComedyCentral,http://iptv12k.com:35461/8022022301/468985/683
Cricket,http://iptv12k.com:35461/8022022301/468985/684
DMAX,http://iptv12k.com:35461/8022022301/468985/636
DW,http://iptv12k.com:35461/8022022301/468985/622
Discovery,http://iptv12k.com:35461/8022022301/468985/627
DisneyXD,http://iptv12k.com:35461/8022022301/468985/626
Eentertainment,http://iptv12k.com:35461/8022022301/468985/637
EURONEWS,http://iptv12k.com:35461/8022022301/468985/588
EUROSPORT,http://iptv12k.com:35461/8022022301/468985/647
FOXMOVIES+,http://iptv12k.com:35461/8022022301/468985/611
FOXMOVIES+,http://iptv12k.com:35461/8022022301/468985/612
FOXMOVIES,http://iptv12k.com:35461/8022022301/468985/610
FOXNEWS,http://iptv12k.com:35461/8022022301/468985/587
FOX,http://iptv12k.com:35461/8022022301/468985/609
FRANCE24,http://iptv12k.com:35461/8022022301/468985/589
FoodChannel,http://iptv12k.com:35461/8022022301/468985/638
GOLF,http://iptv12k.com:35461/8022022301/468985/651
HBOFamily,http://iptv12k.com:35461/8022022301/468985/1891
HBOFamily,http://iptv12k.com:35461/8022022301/468985/597
HBOHiTS,http://iptv12k.com:35461/8022022301/468985/603
HBOHits,http://iptv12k.com:35461/8022022301/468985/1889
HBOHits,http://iptv12k.com:35461/8022022301/468985/598
HBOSignature,http://iptv12k.com:35461/8022022301/468985/596
HBO,http://iptv12k.com:35461/8022022301/468985/599
HGTV,http://iptv12k.com:35461/8022022301/468985/641
HISTORY,http://iptv12k.com:35461/8022022301/468985/629
HITSMOVIES,http://iptv12k.com:35461/8022022301/468985/602
KBSWorld,http://iptv12k.com:35461/8022022301/468985/713
Kix,http://iptv12k.com:35461/8022022301/468985/689
LOVENATURE,http://iptv12k.com:35461/8022022301/468985/621
MTV,http://iptv12k.com:35461/8022022301/468985/586
NATGEOWILD,http://iptv12k.com:35461/8022022301/468985/630
NATGEO,http://iptv12k.com:35461/8022022301/468985/632
NBATV,http://iptv12k.com:35461/8022022301/468985/942
NHKWORLD,http://iptv12k.com:35461/8022022301/468985/585
Oh!K,http://iptv12k.com:35461/8022022301/468985/712
One,http://iptv12k.com:35461/8022022301/468985/711
Outdoor,http://iptv12k.com:35461/8022022301/468985/582
PREMIERSPORTS,http://iptv12k.com:35461/8022022301/468985/687
ROCKENTERTAINMENT,http://iptv12k.com:35461/8022022301/468985/601
ROCKEXTREME,http://iptv12k.com:35461/8022022301/468985/600
SKYNEWS,http://iptv12k.com:35461/8022022301/468985/591
TLC,http://iptv12k.com:35461/8022022301/468985/639
TSN,http://iptv12k.com:35461/8022022301/468985/1878
TrvlChannel,http://iptv12k.com:35461/8022022301/468985/635
WARNERTV,http://iptv12k.com:35461/8022022301/468985/604
WWE,http://iptv12k.com:35461/8022022301/468985/652
nickjr,http://iptv12k.com:35461/8022022301/468985/619
nick,http://iptv12k.com:35461/8022022301/468985/617
tvNMovies,http://iptv12k.com:35461/8022022301/468985/715
tvN,http://iptv12k.com:35461/8022022301/468985/714
AXN,http://iptv12k.com:35461/8022022301/468985/1885
AXN,http://iptv12k.com:35461/8022022301/468985/2127
CatchPlay電影台,http://iptv12k.com:35461/8022022301/468985/1865
HBOSignature,http://iptv12k.com:35461/8022022301/468985/1887
HBOHD,http://iptv12k.com:35461/8022022301/468985/1893
WarnerTV,http://iptv12k.com:35461/8022022301/468985/1880
卫视电影台,http://iptv12k.com:35461/8022022301/468985/1868
天映经典,http://iptv12k.com:35461/8022022301/468985/1871
天映頻道,http://iptv12k.com:35461/8022022301/468985/1875
ELTA綜合,http://iptv12k.com:35461/8022022301/468985/679
星卫HD电影,http://iptv12k.com:35461/8022022301/468985/1870
東森洋片,http://iptv12k.com:35461/8022022301/468985/1867
東森电影台,http://iptv12k.com:35461/8022022301/468985/1866
美亚电影台,http://iptv12k.com:35461/8022022301/468985/1869
霹靂台灣台,http://iptv12k.com:35461/8022022301/468985/690
AXN,http://iptv12k.com:35461/8022022301/468985/1884
CinemaWorld,http://iptv12k.com:35461/8022022301/468985/2124
Cinemax,http://iptv12k.com:35461/8022022301/468985/2114
HBOFamily,http://iptv12k.com:35461/8022022301/468985/1890
HBOFamily,http://iptv12k.com:35461/8022022301/468985/2120
HBOHits,http://iptv12k.com:35461/8022022301/468985/1877
HBOHits,http://iptv12k.com:35461/8022022301/468985/1888
HBOHits,http://iptv12k.com:35461/8022022301/468985/2119
HBOSignature,http://iptv12k.com:35461/8022022301/468985/1886
HBOSignature,http://iptv12k.com:35461/8022022301/468985/2118
HBO,http://iptv12k.com:35461/8022022301/468985/1892
HBO,http://iptv12k.com:35461/8022022301/468985/2121
HitsMovies,http://iptv12k.com:35461/8022022301/468985/2122
Hits,http://iptv12k.com:35461/8022022301/468985/2126
INDOSIAR,http://iptv12k.com:35461/8022022301/468985/595
KiX,http://iptv12k.com:35461/8022022301/468985/2125
Kix,http://iptv12k.com:35461/8022022301/468985/1876
Paramountchannel,http://iptv12k.com:35461/8022022301/468985/2123
ROCKEntertainment,http://iptv12k.com:35461/8022022301/468985/2053
ROCKExtreme,http://iptv12k.com:35461/8022022301/468985/2052
Thrill,http://iptv12k.com:35461/8022022301/468985/2128
WarnerTV,http://iptv12k.com:35461/8022022301/468985/1879
WarnerTV,http://iptv12k.com:35461/8022022301/468985/2115
tvNmovies,http://iptv12k.com:35461/8022022301/468985/2049
tvN,http://iptv12k.com:35461/8022022301/468985/2050
tvN,http://iptv12k.com:35461/8022022301/468985/2056
东方卫视,http://iptv12k.com:35461/8022022301/468985/2102
天映经典,http://iptv12k.com:35461/8022022301/468985/1872
天映经典,http://iptv12k.com:35461/8022022301/468985/1873
天映经典,http://iptv12k.com:35461/8022022301/468985/2130
天映頻道,http://iptv12k.com:35461/8022022301/468985/1874
天映頻道,http://iptv12k.com:35461/8022022301/468985/2131
星空卫视,http://iptv12k.com:35461/8022022301/468985/2101
TW,#genre#
民视,rtmp://59.124.75.150/sat/tv051
台视,rtmp://59.124.75.150/sat/tv071
中视,rtmp://59.124.75.150/sat/tv091
華视,rtmp://59.124.75.150/sat/tv111
TVBS新聞台,rtmp://59.124.75.150/sat/tv551
TVBS歡樂台,rtmp://59.124.75.150/sat/tv421
東森财经新聞,rtmp://59.124.75.150/sat/tv571
東森超視,rtmp://59.124.75.150/sat/tv771
緯來育樂,rtmp://59.124.75.150/sat/tv701
緯來體育,rtmp://59.124.75.150/sat/tv721
緯來日本,rtmp://59.124.75.150/sat/tv521
momo综合台,rtmp://59.124.75.150/sat/tv761
ELTA體育1台/ELEVEN 2,rtmp://59.124.75.150/sat/md021
ELTA體育2台/博斯網球,rtmp://59.124.75.150/sat/md011
ELEVEN +,rtmp://59.124.75.150/sat/md041
博斯魅力/博斯運動 II,rtmp://59.124.75.150/sat/md031
博斯運動 II,rtmp://59.124.75.150/sat/md051
CCTV-5体育,rtmp://59.124.75.150/sat/cn021
CCTV-5+体育,rtmp://59.124.75.150/sat/cn051
有线18台,rtmp://59.124.75.150/sat/hk041
民视(备),rtmp://59.124.75.157/sat/tv051
台视(备),rtmp://59.124.75.157/sat/tv071
中视(备),rtmp://59.124.75.157/sat/tv091
華视(备),rtmp://59.124.75.157/sat/tv111
TVBS新聞台(备),rtmp://59.124.75.157/sat/tv551
TVBS歡樂台(备),rtmp://59.124.75.157/sat/tv421
東森财经新聞(备),rtmp://59.124.75.157/sat/tv571
東森超視(备),rtmp://59.124.75.157/sat/tv771
緯來育樂(备),rtmp://59.124.75.157/sat/tv701
緯來體育(备),rtmp://59.124.75.157/sat/tv721
緯來日本(备),rtmp://59.124.75.157/sat/tv521
momo综合台(备),rtmp://59.124.75.157/sat/tv761
ELTA體育1台/ELEVEN 2(备),rtmp://59.124.75.157/sat/md021
ELTA體育2台/博斯網球(备),rtmp://59.124.75.157/sat/md011
ELEVEN +(备),rtmp://59.124.75.157/sat/md041
博斯魅力/博斯運動 II(备),rtmp://59.124.75.157/sat/md031
博斯運動 II(备),rtmp://59.124.75.157/sat/md051
CCTV-5体育(备),rtmp://59.124.75.157/sat/cn021
CCTV-5+体育(备),rtmp://59.124.75.157/sat/cn051
有线18台(备),rtmp://59.124.75.157/sat/hk041
HK,#genre#
凤凰资讯,http://39.135.55.105:6610/PLTV/88888888/224/3221227226/index.m3u8?servicetype=1
凤凰中文,http://39.135.55.105:6610/PLTV/88888888/224/3221227222/index.m3u8?servicetype=1
凤凰中文,http://117.169.120.138:8080/live/fhchinese/index.m3u8
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/index.m3u8
凤凰资讯,http://183.207.249.35/PLTV/3/224/3221226923/index.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_tv1.m3u8
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_tv1.m3u8
凤凰资讯,http://59.44.10.116:9901/tsfile/live/1021_1.m3u8
凤凰中文,http://59.44.10.116:9901/tsfile/live/1022_1.m3u8
凤凰香港,http://59.44.10.116:9901/tsfile/live/1023_1.m3u8
凤凰资讯,http://59.44.10.113:9901/tsfile/live/1078_1.m3u8
凤凰中文,http://59.44.10.113:9901/tsfile/live/1079_1.m3u8
凤凰香港,http://59.44.10.113:9901/tsfile/live/1080_1.m3u8
翡翠台,http://radius.8866.org:880/hls/80/index.m3u8
无线新闻,http://radius.8866.org:880/hls/82/index.m3u8
无线财经,http://radius.8866.org:880/hls/83/index.m3u8
明珠台,http://radius.8866.org:880/hls/84/index.m3u8
ViuTV6,http://radius.8866.org:880/hls/85/index.m3u8
ViuTV,http://radius.8866.org:880/hls/86/index.m3u8
RHK31,http://radius.8866.org:880/hls/89/index.m3u8
RHK32,http://radius.8866.org:880/hls/90/index.m3u8
明珠台,http://kkmix1.f3322.net:825/hls/ch1/s.m3u8
无线财经,http://kkmix1.f3322.net:825/hls/ch2/s.m3u8
ViuTV,http://kkmix1.f3322.net:762/hls/ch1/s.m3u8
ViuTV6,http://kkmix1.f3322.net:762/hls/ch2/s.m3u8
无线新闻,http://ye23.win/iptv/tvb.php?id=1
无线财经,http://ye23.win/iptv/tvb.php?id=2
无线新闻,http://ye23.win/iptv/tvb.php?id=4
无线新闻,http://ye23.win/iptv/tvb.php?id=5
无线新闻,http://111.229.84.232/yulin/tvb.php?id=1
无线财经,http://111.229.84.232/yulin/tvb.php?id=2
翡翠台,https://bcovlive-a.akamaihd.net/f23dfe49b06b45d8878b55b4b6909595/us-west-2/5324042807001/4a3bca5b047b4564b18bb12dfa26ba62/playlist_ssaiM.m3u8
无线新闻,https://bcovlive-a.akamaihd.net/38974baa695d47bbb231665ca52b8b3c/us-west-2/5324042807001/95ea73e414b14b7ea6406050a5293f17/playlist_ssaiM.m3u8
Now直播,http://51.222.193.142:10011/8
Now新闻,http://51.222.193.142:10011/9
FILM,#genre#
VIP影院,http://111.6.232.36/txpcdn.liveplay.egame.qq.com/3954_145086784.m3u8
DC-漫威电影,http://111.6.232.36/txpcdn.liveplay.egame.qq.com/3954_616645877.m3u8
❤干 饭 人❤,http://epg.112114.xyz/douyu/104984
[正道的光]大漠叔叔在线普法,http://epg.112114.xyz/douyu/1109218
恐怖经典,http://epg.112114.xyz/douyu/1165374
[周星驰]星爷.华语.经典.电影.神乐,http://epg.112114.xyz/douyu/122402
[奥雷]带你看遍奇葩老电影,http://epg.112114.xyz/douyu/1224356
[粤语电影]吴孟达 达叔 周星驰 经典,http://epg.112114.xyz/douyu/1226741
❤院长大大❤339影院,http://epg.112114.xyz/douyu/1274132
楚汉傳奇,http://epg.112114.xyz/douyu/1308848
[R-点播]点播！模式-24H欢乐不断,http://epg.112114.xyz/douyu/131977
荒野求生,http://epg.112114.xyz/douyu/1339207
[姽婳]九亿少男的梦,http://epg.112114.xyz/douyu/1409682
[飞碟说]一分钟了解知识,http://epg.112114.xyz/douyu/1449125
[天使点播]官方动漫直播间,http://epg.112114.xyz/douyu/1487654
经典.动作.惊悚.悬疑.连续剧,http://epg.112114.xyz/douyu/1504768
百大UP主最新视频-每周一更新,http://epg.112114.xyz/douyu/1557505
❤想见你的饼❤蓝光 高分 经典 影视,http://epg.112114.xyz/douyu/1735337
交通站的故事!,http://epg.112114.xyz/douyu/1781666
[美剧]几分钟看经典美剧!,http://epg.112114.xyz/douyu/1979257
❤可乐❤电影 欧美 科幻 经典,http://epg.112114.xyz/douyu/20415 
[动漫]热血 木叶忍者 草帽路飞 青春,http://epg.112114.xyz/douyu/206858
[瑶瑶]胡八一 鹧鸪哨,http://epg.112114.xyz/douyu/2083382
电影最TOP,http://epg.112114.xyz/douyu/2164691
[林正英]僵尸.女鬼.弹幕.护体,http://epg.112114.xyz/douyu/218859
海绵与大星,http://epg.112114.xyz/douyu/2250349
超清港剧直播间,http://epg.112114.xyz/douyu/223521
[悬疑]都市猎奇传说-恐怖故事,http://epg.112114.xyz/douyu/2337939
译制国语影片荟萃,http://epg.112114.xyz/douyu/2436390 
[粤语频道]电影点播,http://epg.112114.xyz/douyu/2466104 
[s1134]经典.科幻.动作.灾难,http://epg.112114.xyz/douyu/248753 
刘德华电影,http://epg.112114.xyz/douyu/2516864
✨诺诺陪看✨欧美 经典 电视剧,http://epg.112114.xyz/douyu/252536
[贝爷影厅]经典.科幻.动作.灾难.巨兽,http://epg.112114.xyz/douyu/252802
懒猫 美食家 点播,http://epg.112114.xyz/douyu/260322
[刘哔电影]带你看不一样的电影,http://epg.112114.xyz/douyu/2632223
❤奶虫❤恐怖 丧尸 鬼片 灾难,http://epg.112114.xyz/douyu/263824
[速看]爆笑解说 欢乐百分百!,http://epg.112114.xyz/douyu/2660125
刘华强你这呱保熟吗,http://epg.112114.xyz/douyu/2726977
[牛叔]N分钟带你看完大片,http://epg.112114.xyz/douyu/2758565
[蓝翔]弹幕天团 下饭神剧,http://epg.112114.xyz/douyu/276200
[经典巨制]欧美大片,http://epg.112114.xyz/douyu/2793084
✨曾小贤✨胡一菲✨第三季✨第一季✨,http://epg.112114.xyz/douyu/2838296
李子柒-田园仙境有佳人,http://epg.112114.xyz/douyu/2901080
[瑶瑶]童年阴影 鬼片 恐怖 惊悚,http://epg.112114.xyz/douyu/2935323
鼎香楼的故事,http://epg.112114.xyz/douyu/299854
[恐怖电影]鬼片 僵尸 灾难 丧尸片,http://epg.112114.xyz/douyu/310926
漫威 科幻 动作 欧美 灾难,http://epg.112114.xyz/douyu/315131
[香港赌片]喜剧.黑帮.动作.武侠.经典,http://epg.112114.xyz/douyu/315457
正常开播-电视剧,http://epg.112114.xyz/douyu/319576
[小宇60帧]科幻 动作 灾难喜剧 电影,http://epg.112114.xyz/douyu/323876
[经典 高分 美剧],http://epg.112114.xyz/douyu/3337730
金庸武侠-古装神剧,http://epg.112114.xyz/douyu/338759
杀死燕双鹰.活捉狄仁杰!,http://epg.112114.xyz/douyu/3439096
[科幻Fans]精彩科幻影视-解说连连看,http://epg.112114.xyz/douyu/3508304
南南AKRAPOVIC[僵尸],http://epg.112114.xyz/douyu/3627728
[贝爷影厅]2号厅.欧美.日韩.国产,http://epg.112114.xyz/douyu/36337 
港式恐怖 经典再现,http://epg.112114.xyz/douyu/3637726
功夫巨制 经典功夫港片,http://epg.112114.xyz/douyu/3637765
[特辑]追龙已成往事-沈腾终成大局,http://epg.112114.xyz/douyu/3637778
[特摄剧场]非一般的经典,http://epg.112114.xyz/douyu/3705472
用细致的角度观察电影,http://epg.112114.xyz/douyu/3715426
诃德先生[宋江],http://epg.112114.xyz/douyu/3758762
刘老根,http://epg.112114.xyz/douyu/3789245
[电影天堂]优秀电影展播,http://epg.112114.xyz/douyu/3811092
蓝光画质电视剧,http://epg.112114.xyz/douyu/3831627
分享好歌-以歌会友,http://epg.112114.xyz/douyu/3870925
[小鸽陪看]动作 枪战 经典 科幻,http://epg.112114.xyz/douyu/3928
清汤寡水之情景喜剧,http://epg.112114.xyz/douyu/3980787
星爷经典不间断,http://epg.112114.xyz/douyu/3990812
宇哥经典电影,http://epg.112114.xyz/douyu/413573
经典港剧 古装剧,http://epg.112114.xyz/douyu/4147520
[邵氏影院]经典武侠 动作,http://epg.112114.xyz/douyu/4246519
小片片说大片,http://epg.112114.xyz/douyu/4258555
武侠浪子的美食分享,http://epg.112114.xyz/douyu/4262598
晓妞动漫花园,http://epg.112114.xyz/douyu/426517
漫威电影,http://epg.112114.xyz/douyu/4282654
超清1经典港剧天地,http://epg.112114.xyz/douyu/4290711
